rank,smiles,postera_code
2543,CCn1nccc1NC(=O)N1CCCCCO1,RAF-POL-8f8-1
2544,CN(C)Cc1c[nH]c2c(N3CCCCCC3)cc(Cl)cc12,DAR-DIA-eac-31
2545,Cc1ccncc1NC(=O)NCCCC(N)N,ALE-HEI-f28-11
2546,C#CCN1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1,TOB-UNK-c2a-4
2547,CC1CN(C(=O)CF)CCN1CN1CCCOCC1,JOH-UNI-27a-7
2548,NC(=O)/C=C/CN1CCC(C(=O)Nc2ccccc2)CC1,BEN-DND-031-4
2549,CCS(=O)(=O)Nc1ccccc1F,MAK-UNK-2c1-5
2550,NS(=O)(=O)c1ccc(C2CCC(CN3CCN(C(O)CCl)CC3)S2)cc1,DAV-CRI-de9-1
2551,[NH3+]CC1OC(C2CC(O)CC(O)C2O)Cc2c1ccc(O)c2O,MAK-UNK-198-9
2552,NS(=O)(=O)c1ccc(N2CCC(COc3cccc(F)c3)CC2)cc1,WAR-XCH-b68-18
2553,Cc1ccc(OCC(=O)c2cc(C[NH+]3CCC(O)CC3)oc2C(F)(F)F)cc1,MAK-UNK-ace-24
2554,CS(=O)(=O)NCCc1cccc(CC(=N)N)c1,MAK-UNK-274-10
2555,NS(=O)(=O)c1ccc2c(c1)N(CCC(=O)c1c[nH]c3ncccc13)CCC2,NAU-LAT-42d-5
2556,O=[N+]([O-])c1cc([N+](=O)[O-])c2nc(Cl)c(-c3nc4cc(Br)ccc4o3)cc2c1,DR.-DNY-5c7-12
2557,CC(=O)NCCc1c(N2CCN(C(=O)Cc3c[nH]c4ncccc34)CC2)[nH]c2ccc(F)cc12,MAK-UNK-105-10
2558,c1ccc(CC[NH2+]CSc2cnccn2)cc1,MAK-UNK-194-2
2559,Cc1ccncc1N1C(=O)CCN(CCC(N)=O)C1=O,KIM-UNI-60f-6
2560,CCOc1ccc(/C=C/C(=O)c2cc(C)cc(Br)c2O)cc1,DR.-SHR-2ae-2
2561,NS(=O)(=O)c1ccc2c(c1)CN(CC(=O)Nc1cccnc1)CCC2,TAM-UNI-c14-11
2562,CCNc1ncc(C#N)cc1N(CN1CC[NH2+]CC1)C(=O)Nc1cccnc1,JOR-UNI-61e-13
2563,CC(=O)N(Cc1cnnn1Cc1ccc(Cl)cc1)C1CCS(=O)(=O)C1,NIM-UNI-022-1
2564,CC(=O)NCCc1c[nH]c2c(CN3CCC(O)CC3)cccc12,DUN-NEW-f8c-11
2565,O=C(CN(C(=O)Nc1ccccc1)c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,SIM-SYN-a98-1
2566,CC(C)(C)OC(=O)Nc1ccc(-c2ccccc2CCNS(=O)(=O)c2ccccc2)[nH]c1=O,HUB-UNK-984-1
2567,CC(C)(C)c1nc(O)c(C(N)=O)nc1F,JAS-UND-c13-3
2568,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)O)C(C)C,DAV-UNI-bdc-2
2569,NC1=C=NC(N2CCCOCC2)=N1,MAK-UNK-995-14
2570,CC(=O)N1CCN(C(F)(F)N2CCCOCC2)CC1,JOH-UNI-27a-20
2571,CC(=O)NCCc1c[nH]c2ccc(C#N)c(Cl)c12,MAT-GIT-dea-2
2572,CC(C)C(=O)N1CCC(C(=O)SCF)CC1,GIA-UNK-995-1
2573,CC(=O)N1CCN(CC2CCc3ccc(S(N)(=O)=O)cc3N2C)CC1,HEI-REL-0c9-1
2574,NS(=O)(=O)c1ccc(N2CCC(COc3ccsc3)CC2)cc1,WAR-XCH-b68-19
2575,Cc1cccc(NC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(CNS(N)(=O)=O)c2ccccc2)n1,CHA-KIN-bfe-2
2576,Cc1cccc(-c2nnnn2C2CC2C)c1NC(=O)CCc1cccnc1,BAR-COM-4e0-8
2577,CC(Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1)N1CCCc2ccc(S(N)(=O)=O)cc21,MAK-UNK-9a6-8
2578,NS(=O)(=O)c1cccc(CCC(=O)Nc2cccnc2)c1,CHA-MCP-852-4
2579,C#Cc1cccc(CN(C(=O)Nc2cccnc2C)c2nccc(C(C)C)n2)n1,AGN-NEW-817-4
2580,O=C1CCCCCN1CCCn1c(-c2ccc[nH]2)nnc1N1CCC(CO)CC1,KUS-THE-322-24
2581,CS(=O)(=O)NCCc1ccccc1C(=N)N,MAK-UNK-274-14
2582,O=C(Cc1c[nH]c2ncccc12)NCc1ccc(Cl)cc1,TRY-UNI-1fd-7
2583,C[NH2+]Cc1cc(-c2ccccc2F)n(CC(C)O)c1,MAK-UNK-095-23
2584,O=C(Nc1ccccc1Cl)c1cc(Cl)ccc1O,CHR-SOS-709-4
2585,O=C(NCC(O)Cn1ccnn1)c1ccccc1OC1CCC1,BAR-COM-4e0-34
2586,O=C1NCCC1=CC(=O)N1Cc2ccccc2[C@H](c2cccc(Cl)c2)C1,RAI-NOV-a7d-1
2587,N#Cc1ccc(CNC(=O)N2CCOCC2)nc1,PET-SGC-cb8-1
2588,CNc1cnc(-c2sccc2[C@@H]2CCC[C@H]2C(=O)NC(=O)OC)nc1F,BEN-VAN-d2b-21
2589,NS(=O)(=O)c1ccc2c(c1)N(CCN1CCC(O)CC1)CCC2,PET-SGC-908-1
2590,CC(=O)N1CCN(C2CCNc3ccc(Cl)cc32)CC1,KIM-UNI-7d1-4
2591,CC(=O)/C=C/CN1CCC(C(=O)Nc2ccccc2)CC1,BEN-DND-031-5
2592,N#Cc1ccc(NCc2cccc(NC(=O)Nc3cccnc3)c2)nc1,MAK-UNK-30a-6
2593,CC(=O)NC(c1cccc(Cl)c1)N1CCOCC1,WIL-LEE-1f7-4
2594,CCNC1=C(Cc2ccc3c(c2)C(=O)NC3)C=C(C#N)CN1,MAK-UNK-516-6
2595,CCC1=CN(CC[NH2+]C)CC(C2(c3ccc(Cl)cn3)CC2)C1,DAR-DIA-a80-6
2596,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1Cc1ccccn1,MAR-SOS-82e-8
2597,[NH3+]CC1OC(C2CCCC(C=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-198-10
2598,O=C(C(=O)N1CCN(C(=O)c2cccc(F)c2)CC1)c1c[nH]c2cnccc12,CAR-INS-33b-1
2599,O=C(CC1(C#CC2CCCN2)CCCCC1)Nc1cccnc1,CHR-SOS-54d-2
2600,COS(=O)(=O)C1=C(C(=O)C(=O)CN)CCC1,WIL-LEE-364-17
2601,C[C@H]1[C@@H](c2ccc3c(c2)C(=O)N=[S@]3(C)=O)OCCC(=O)N1C,DAV-AUT-7eb-1
2602,Cc1cscc1C(NC(=O)Nc1cccnc1)N1CCC(O)CC1,DOU-UNK-b53-19
2603,O=C(Nc1ccncn1)Nc1cc2[nH]cc(CCc3ncc[nH]3)c2s1,SAL-INS-316-2
2604,NC(=O)c1cccc(N2[Se]C3C=CC=CC3C2=O)c1,AMI-CSI-2ea-3
2605,CC(C)(CO)N1[Se]C2C=CC=CC2C1=O,AMI-CSI-2ea-6
2606,O=C(Nc1cccnc1)N(CCN1CCC(O)CC1)c1cccc(Cl)c1,JOR-UNI-2fc-13
2607,COc1cc2c(CCNC(C)=O)c[nH]c2cc1OS(=O)(=O)O,JOH-MSK-a63-2
2608,O=C(NCCN1CCN(c2ccccc2)CC1)NCc1ccccn1,TRI-UNI-974-1
2609,CS(=O)(=O)c1ccc(OC2(CC(=O)Nc3cccnc3)CCCC2)cc1,CHR-SOS-70e-5
2610,NS(=O)(=O)c1cccc(OC2(CC(=O)Nc3cccnc3)CCCC2)c1,CHR-SOS-70e-4
2611,O=C(Nc1cccnc1)N(CN1CCC(O)CC1)c1cccc(Cl)c1,JOR-UNI-2fc-3
2612,CS(=O)(=O)NCCc1ccc(CC(=N)N)cc1,MAK-UNK-274-9
2613,NC(=O)[C@H]1CCCC1N1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-481-1
2614,CC(C(=N)N)S(=O)(=O)NCCc1ccccc1,MAK-UNK-274-2
2615,CS(=O)(=O)NCCN(C(=O)Cc1cccnc1)c1cccc2cc[nH]c12,DUN-NEW-f8c-20
2616,NS(=O)(=O)c1ccc2c(c1)N(C(=O)Cc1c[nH]c3ncccc13)CCCC2,TAM-UNI-c14-17
2617,CCC(=O)NCC[C@@H]1CCc2ccccc21,ANT-OPE-7c1-1
2618,NS(=O)(=O)c1ccc2c(c1)N(CCNC(=O)N1CCCCC1)CCC2,PET-SGC-616-1
2619,COCc1ncc(NS(=O)(=O)c2ccc(C3(C#N)CC3)cc2)c(C)n1,VIJ-CYC-1a3-2
2620,O=C(/C=C/c1cnc2ccccc2n1)c1cccnc1,DR.-DNY-ae1-16
2621,Cc1cc(/C=C/C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)no1,NAU-LAT-f72-6
2622,O=C(c1ccccc1)N1CCC(Nc2ccccc2)C1,ZAC-WAB-084-1
2623,COC(=O)c1ccc(S(N)(=O)=O)cc1CN,LIZ-THE-d3f-2
2624,NS(=O)(=O)c1ccc(Br)cc1S(=O)(=O)NCCc1ccccc1,MAK-UNK-073-1
2625,O=C(Cc1cc2cccnc2[nH]1)Nc1ncc(Cl)o1,DAR-DIA-842-22
2626,Cc1cc(Cc2cnccc2C)n[nH]1,STE-UNK-dfa-2
2627,CN(C)C(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)C(=O)N1CCN(c2ccccc2)CC1,MAR-SOS-82e-3
2628,COc1cccc(-n2cc(C[NH+]3CCN(C(C)=O)CC3)[nH+][nH+]2)c1,JOH-UNK-14e-8
2629,NS(=O)(=O)c1ccc(N2CCC(CN3CCC(c4ccc(Cl)s4)CC3)CC2)cc1,WAR-XCH-b68-14
2630,Cc1cc2oc3c(c(=O)c2cc1Cl)[C@@H](c1ccc(Cl)cc1)N(CCCO)C3=O,PAU-UNI-589-2
2631,Cc1cccc(NCC(=O)NCCCCl)c1,MAK-UNK-af8-13
2632,NS(=O)(=O)NCC(NC(=O)C(Cc1ccc(O)cc1)NC(=O)Nc1ccsc1)c1ccccc1,CHA-KIN-bfe-1
2633,C[C@H](C(=O)[O-])c1cnc2c(c1)[nH]c1ccc(Cl)nc12,MAK-UNK-0d6-35
2634,N#Cc1cccc(-c2nc(-c3cccnc3)nc3ccccc23)c1,WAR-XCH-bdd-18
2635,CCc1nnnn1-c1ccccc1NC(=O)C1(c2cncc(Br)c2)CC1,BAR-COM-4e0-16
2636,C[NH2+]Cc1cc(-c2ccccc2F)n(C(CC(=O)OCCOC(C)=O)c2cccnc2)c1,MAK-UNK-095-5
2637,[NH3+]CC1OC(C2CCC(CCC=O)CC2)Cc2c1ccc(O)c2O,MAK-UNK-011-6
2638,O=C(CC1(Cc2ccccc2)CCCCC1)Nc1cccnc1,CHR-SOS-597-5
2639,CN1CCN(C(=O)C(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)N(C)C)CC1,MAR-SOS-82e-4
2640,O=C(c1ccccc1)N1CCN(C(=O)C2CCOCC2)CC1,GIA-UNK-eaa-1
2641,CC1=C(CC(=O)CC(=O)C(=O)S(N)(=O)=O)C(O)=CCC1,WIL-LEE-364-18
2642,ClC1CC2C(C3CC3)=CNC2c2sc(-c3nnco3)cc21,DOU-UNK-b53-12
2643,O=C1NC(c2cccnc2)CCN1c1ccccc1,DAR-DIA-fc9-2
2644,O=C(CCCBr)Nc1cccnc1,ALE-HEI-f28-14
2645,CCC(C)C(=O)N1CCC(C(=O)SCF)CC1,GIA-UNK-995-9
2646,CC(=O)Nc1cnccc1CCCN/C(=N\C1CCCCC1)SC1OCC(O)C1O,MAK-UNK-f24-29
2647,C[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cncc(CNc3ccc(C#N)cn3)c2)c1,MAK-UNK-148-16
2648,C[C@@H]1CN(c2cccnn2)CCC1(F)F,RAF-POL-950-9
2649,CC1CCN(CN(C(=O)Nc2cccnc2)c2cccc(C#N)c2)CC1,JOR-UNI-61e-22
2650,COc1ccc2[nH]cc(CCNS(C)(=O)=O)c2c1,MAR-UNI-9ca-1
2651,O=C(Nc1ccc([N+](=O)[O-])cc1)c1cc(Cl)ccc1O,CHR-SOS-709-3
2652,CC(=O)N1CCN(Cc2ccc3nc(S(N)(=O)=O)ccc3c2F)C[C@@H](c2cccnc2)C1,KEI-UNI-85a-5
2653,Cc1cnc(N)c(CNS(=O)(=O)C(F)(F)F)c1,MAR-UNI-9d4-4
2654,C[NH2+]Cc1cn(S(=O)(=O)c2cccnc2)c(-c2ccccc2F)c1N1CCCc2ccc(S(N)(=O)=O)cc21,MAK-UNK-9a6-10
2655,Cc1ccc(S(=O)(=O)NC(=O)Nc2ccccc2)c(C)c1,WAR-XCH-79d-1
2656,NS(=O)(=O)c1ccc(N2CCC(CN3CCCC(c4cccs4)C3)CC2)cc1,WAR-XCH-b72-32
2657,CCc1cc(NC2CCCCC2)c2c(c1)c(CN(C)C)cn2S(=O)(=O)N1CCCCC1,DAR-DIA-eac-5
2658,O=[N+]([O-])c1ccc(-n2nc(-c3ccc4ccccc4c3)cc2-c2ccc(Cl)cc2)c([N+](=O)[O-])c1,DR.-DNY-3e4-7
2659,O=[N+]([O-])c1cc(F)cc2cc(-c3nc4cc(Br)ccc4o3)c(Cl)nc12,DR.-DNY-5c7-9
2660,C/C=C(\C=C\CN(Cc1cc(C)on1)C(=O)NC1CC1)CN1CCCc2ccc(S(N)(=O)=O)cc21,DAR-DIA-374-3
2661,Cc1ccccc1C(C)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b68-63
2662,CC(=O)N1CCN(C(=O)C(F)c2ccccn2)CC1,JON-UIO-066-1
2663,N#Cc1cccc(CNc2ccc(O)cc2)c1,MIH-UNI-6b9-5
2664,NS(=O)(=O)c1ccc(N2CCC(N3CCC(c4ccc(-c5ccccc5)cc4)CC3)CC2)cc1,WAR-XCH-b68-51
2665,CNC(=O)[C@@H]1CCC[C@H]1c1ccsc1-c1ncc(NC)c(F)n1,BEN-VAN-d2b-15
2666,Cc1cccc([C@@H]2CCC[C@@H]2N(C)C2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)c1,WAR-XCH-b68-60
2667,O=C(/C=C/c1cnc2ccccc2n1)c1ccc2ccccc2c1,DR.-DNY-ae1-18
2668,Cc1[nH]nc(C(=O)N2CC[C@@H](N)C[C@H]2C)c1C,RAF-POL-950-14
2669,O=C1/C(=C/C=C/c2ccco2)CCC/C1=C\C=C\c1ccco1,GUZ-UNI-5a1-3
2670,CC1CCCN(c2nnc(C3CCC(=O)N3)n2CC(=O)Nc2ccc(F)cc2)CC1,KUS-THE-322-25
2671,C[NH2+]N(c1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1)S(=O)(=O)c1ccc(C(=O)OC)cc1,MAK-UNK-de9-3
2672,O=C(c1ccccc1O)N1CCCCC1,CLI-UNI-032-1
2673,[NH3+]CC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-011-10
2674,CC12C=CC(=O)C=C1CCC1(N)C2CCC2(C)C1CCC2(O)C(=O)CO,HO -KAN-bcc-1
2675,COc1cc(NC(=O)C(=O)Nc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,ANT-LOU-17a-2
2676,Cc1cc(CN(C(=O)NC2CC2)C2CCC(CN3CCCc4ccc(S(N)(=O)=O)cc43)CC2)no1,DAR-DIA-374-2
2677,CS(=O)(=O)NCCC1(CC(=O)Nc2cccnc2)CCCCC1,PET-SGC-d01-2
2678,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)O,FAR-UNI-9a7-1
2679,CS(=O)(=O)NCCc1ccccc1O,ANT-DIA-b7f-3
2680,N#Cc1cnc(N)c(CN2CCC(O)CC2)c1,MAR-UNI-9d4-6
2681,CC(=O)N1CCN(C(O)c2cccs2)C2CC(=O)N(c3cnccc3C)C21,DOU-UNK-b53-3
2682,CN1CCN(C(=O)Cc2c[nH]c3ncccc23)C(C(=O)NCCc2c[nH]c3ccc(F)cc23)C1,MAK-UNK-105-6
2683,O=[N+]([O-])c1ccc(-n2nc(-c3ccc(F)cc3)cc2-c2ccc(Br)cc2)c([N+](=O)[O-])c1,VID-DNY-1d2-9
2684,COc1ccc2nccc(C(=O)NN)c2c1,AMD-U.A-3d2-1
2685,[NH3+]CC1OC(C2CCC[NH2+]C2)Cc2c1ccc(O)c2O,MAK-UNK-198-4
2686,Cc1ccncc1N[C@@H]1C[C@@H](c2ccccc2)C[C@H](N)O1,MIH-UNI-339-10
2687,O=C1NC(=O)C(CCCC(O)C2CNC(Cc3cc(O)cc(O)c3)CC2CC2CCNC2)N1,VIT-UNK-525-8
2688,COC(=O)c1ccc(S(N)(=O)=O)cc1CCCCCCCS(O)(O)N1CCN(C(C)=O)CC1,AND-UNI-23a-1
2689,CC(c1cccs1)N(C)C1CCN(c2ccc(S(N)(=O)=O)cc2)CC1,WAR-XCH-b68-64
2690,CC(CNC(=O)NC1CCCCC1)NC(=O)CCNc1cncnc1,MAK-UNK-f24-12
2691,COC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,FAR-UNI-a04-1
2692,CC(=O)NCCc1c[nH]c2c(CN3CCN(C(C)=O)CC3)cc(C#N)cc12,JOH-MSK-d60-1
2693,CC(=O)N1CCCc2cc(NCc3ccc(F)cc3Cl)ccc21,MIC-IOC-304-2
2694,N#Cc1cccc(CC(=O)Nc2cccnc2)c1,ANN-UNI-263-5
2695,NS(=O)(=O)c1ccc(N2CCC(CSc3ccncc3)CC2)cc1,WAR-XCH-b72-36
2696,CN(C)Cc1c[nH]c2c(-c3ccccc3)cc(F)cc12,DAR-DIA-eac-32
2697,C[NH2+]C1CCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)CC1,MAK-UNK-011-12
2698,O=C1C2C=CC=CC2[Se]N1c1ccc(O)cc1,AMI-CSI-233-2
2699,[NH3+]CC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-011-10
2700,Cc1cccc2nc(-c3ccc(O)cc3O)[nH]c12,CAS-DEP-751-1
2701,O=[N+]([O-])c1ccc(-n2nc(-c3ccc4ccccc4c3)cc2-c2ccc(F)cc2)c([N+](=O)[O-])c1,DR.-DNY-3e4-2
2702,CC(=O)NCCc1cn(CC(=O)N2CCOCC2)c2ccc(Cl)cc12,ROB-UNI-b2e-11
2703,O=C(O)C1=C[C@@H](O)[C@@H](O)[C@H](O)C1,NAA-THE-6df-1
2704,O=[N+]([O-])c1ccc(-n2nc(-c3ccc(Cl)cc3)cc2-c2ccc(Cl)cc2)c([N+](=O)[O-])c1,VID-DNY-1d2-3
2705,NS(=O)(=O)c1cc2cc(F)ccc2[nH]1,ELE-IMP-dfb-6
2706,O=C1C2C=CC=CC2[Se]N1c1cc(O)cc(O)c1,AMI-CSI-2ea-1
2707,NS(=O)(=O)C1=CC(=O)C(CC(=O)OC(=O)C(=O)C2=CCC=C2)=CC1,WIL-LEE-364-9
2708,Nc1ccc(CN(Nc2cccc(N)c2)c2cccc(/C(F)=C/C=C3\N=CNCO3)c2)cc1,JAS-UNI-326-3
2709,N#Cc1cccc(N(CCC(=N)N)C(=O)Nc2cccnc2)c1,JOR-UNI-61e-7
2710,C=Cc1ncccc1NC(=O)Cc1cccc(Cl)c1,AGN-NEW-c7b-1
2711,O=C(Nc1cccnc1)Nc1ccccc1-c1cccc(=O)[nH]1,HUB-UNK-984-3
2712,COC(=O)c1ccc(S(N)(=O)=O)cc1C,LIZ-THE-d3f-1
2713,CC(=O)N1CCN(C(=O)C(F)c2ncccc2Cl)CC1,JON-UIO-066-4
2714,C[NH2+]Cc1cc(-c2c(F)cccc2CNc2ccc(C#N)cn2)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-148-23
2715,CC(=O)Nc1cccc(N2CCCC2=O)c1,MAK-UNK-643-4
2716,O=[N+]([O-])c1ccc(-n2nc(-c3ccc(F)cc3)cc2-c2ccc(Cl)cc2)c([N+](=O)[O-])c1,VID-DNY-1d2-5
2717,CCNc1ccc(C#N)cc1[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-148-5
2718,COc1ccc2[nH]cc(CN(C)C)c2c1,DAR-DIA-eac-35
2719,CS(=O)(=O)NCCCN1CCCc2ccc(S(N)(=O)=O)cc21,PET-SGC-abc-1
2720,CC(=O)N1CCN(S(=O)(=O)c2cccc(F)c2)CC1,MAK-UNK-643-5
2721,CCNc1ncc(C#N)cc1[NH2+]Cc1cc(-c2ccccc2F)n(S(=O)(=O)c2cccnc2)c1,MAK-UNK-148-4
2722,CNC(=O)/C=C/CCS(=O)(=O)C(=O)C1=COC=CC1,WIL-LEE-364-31
2723,N#CC(C1CCNC1=O)C(NC(=O)Cn1ccc2c(c1=O)NCO2)C(=O)C(=O)NC12CCC(C1)C2,JIG-UNK-11b-2
2724,CN1CCN(C(=O)CNc2c(S(N)(=O)=O)ccc3ccccc23)CC1,JAR-KUA-672-3
2725,CC(=O)Nc1cnccc1CC(COC=O)OC(=O)NC1CCCCC1,MAK-UNK-f24-19
2726,O=CNCCSCC(O)[NH2+]CCc1ccccc1,MAK-UNK-194-3
2727,O=C(O)C(=O)C(=O)C(=O)NS(=O)(=O)O,WIL-LEE-364-25
2728,CC1CCC(c2ccsc2)CC1,MAK-UNK-ace-10
2729,C[NH+]1CCN(c2ccc(C[NH+]3CCC(O)CC3)cc2C(=O)OC2COCC2O)CC1,MAK-UNK-ace-26
2730,NS(=O)(=O)c1ccc(Br)c(S(=O)(=O)NCCc2ccccc2)c1,MAK-UNK-073-2
2731,O=C1C2C=CC=CC2[Se]N1c1cccc(F)c1,AMI-CSI-233-4
2732,CS(O)(O)NCCC(c1ccccc1)C(O)Nc1ccccn1,AND-WAB-bfd-1
2733,CC(C)CCc1ccccc1CC(=O)c1ccccc1,ERI-WAB-212-2
2734,C[Si](C)(C)Oc1ccc(S(N)(=O)=O)cc1,LIZ-THE-6ef-1
2735,NS(=O)(=O)NC1CCC(c2cc(C[NH+]3CCC(O)CC3)cs2)C1,MAK-UNK-1cb-13
2736,COCCC(=O)CCNS(C)(=O)=O,WIL-LEE-364-20
2737,CC[Si](C)(C)Oc1ccc(S(N)(=O)=O)cc1,LIZ-THE-6ef-2
2738,CC1CNCCN1c1ccc(C#N)nc1,JOH-UNI-522-3
2739,O=C(NCc1ccccn1)C(=O)C(Cc1ccccc1)NC(=O)C1CCCN1Cc1ccccn1,MAR-SOS-82e-8
2740,CC(=O)Nc1cnccc1COCC(NC(=O)C[NH3+])C(=O)C(=O)NC1CCCCC1,MAK-UNK-f24-30
2741,Cc1ccc2c(-c3ccncc3)c(-c3ccc(F)cc3)nn2c1,ÁLV-UNI-7ff-1
2742,CCc1cc(OC2CCCCC2)c2c(c1)c(CN(C)C)cn2C(=O)C1=CC=CC1,DAR-DIA-eac-15
2743,Oc1nnc([C@@H]2CCCN(c3cccnn3)C2)o1,RAF-POL-950-13
2744,CC(O)NCC1=C2C=CC=P3=CC(CCC(C(=O)[O-])C4N=CC=N4)=CC(=C1)[Cu]23,EMM-WAB-d4a-1
2745,CS(=O)(=O)NCc1cc(C#N)cnc1N,MAR-UNI-9d4-2
2746,O=C(NCCN(CC(F)F)C1CC1)N1CCCCNC(=O)C(F)(F)C1,RIC-ARG-a8e-3
2747,N#Cc1cccc(NC(=O)Cc2c[nH]c3ncccc23)c1,DAR-DIA-23a-1
2748,CC(=O)NCc1c[nH]c2c(Cc3nnc(C)o3)cc(F)cc12,SCO-VAN-260-8
2749,[NH3+]CC1OC(C2CCCC([NH3+])C2)Cc2c1ccc(O)c2O,MAK-UNK-011-16
2750,N#Cc1cccc(NC(=O)Nc2cncc(N)c2)c1,DAR-DIA-23a-8
2751,[NH3+]CC1OC(C2CC(O)C(O)CC2O)Cc2c1ccc(O)c2O,MAK-UNK-198-2
2752,CC(=O)N1CCN(C(C(=O)N2CCN(Cc3cccs3)CC2)c2ccsc2)CC1,MAK-UNK-902-1
2753,CN1CCC(C(=O)NC2CCCCC2NC(=O)C2CCCCC2)CC1,GIA-UNK-d2d-3
2754,CC(=O)NC(CC(N)=O)C1CN(C(O)CCl)CCN1C(O)CO,DAV-CRI-e1c-7
2755,O=C(SCF)C1CCN(C(=O)c2cccs2)CC1,GIA-UNK-995-12
2756,O=[N+]([O-])c1ccc(-n2nc(-c3cccc4ccccc34)cc2-c2ccc(F)cc2)c([N+](=O)[O-])c1,DR.-DNY-3e4-3
2757,CCC(=O)NCC[C@@H]1CCc2ccc3c(c21)CCO3,JOH-MSK-ec6-2
2758,CC(=O)Nc1cnccc1COC1CCCCC1CNC(=O)NC1CCCCC1,MAK-UNK-f24-32
2759,CCNc1ncc(C#N)cc1N(CCN1CCN(C)CC1)C(=O)Nc1cccnc1,JOR-UNI-61e-29
2760,O=[N+]([O-])c1cc(Cl)cc2cc(-c3nc4cc(Br)ccc4o3)c(Cl)nc12,DR.-DNY-5c7-10
2761,O=C([O-])[C@@H](Cc1nc(=O)cc[nH]1)[NH2+]Cc1ccc(Cl)s1,FRA-BIO-8bf-5
2762,COc1cccc(NC(=O)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NC(=O)Nc2c(F)ccc(O)c2F)c1,YUN-WES-58b-10
2763,CC(O)(CCCC1NC(=O)NC1=O)N1CCN(Cc2cccc(F)c2)CC1,VIT-UNK-2a0-2
2764,[NH3+]CC1OC(C2CCCC(CCC=O)C2)Cc2c1ccc(O)c2O,MAK-UNK-011-10
2765,Cc1cc(Cl)cc2c1[nH]c1cc([C@H](C)C(=O)[O-])ccc12,MAK-UNK-0d6-17
2766,COc1ccc2[nH]cc(CCN)c2c1,JOH-MSK-a63-7
2767,CC1CNCC1CN(CC(=O)N1CCN(C)CC1)C(O)N1CCN(C2CCCCC2N([O])O)CC1,MAT-CRI-b80-2
2768,Cc1cccc(C[NH2+]C(CO)C[NH+]2CCC(O)CC2)c1,MAK-UNK-e4a-11
2769,Cc1ccc(N(C)CC2CCN(c3ccc(S(N)(=O)=O)cc3)CC2)cc1,WAR-XCH-b68-4
2770,C(#Cc1cncnc1)C[NH2+]CCc1ccccc1,MAK-UNK-194-13
2771,C[NH+](C)CCCC1Cc2c(ccc(O)c2O)C(C[NH3+])O1,MAK-UNK-c7a-11
2772,CC(C)=C1CCC(C)CC1=O,MAK-UNK-0cb-9
2773,CC(=O)N1CCN(C(=O)C(=O)[C@H](C[C@@H]2CCNC2=O)NC(=O)[C@H](CC(C)C)NS(=O)(=O)NCc2ccccc2)CC1,YUN-WES-58b-1
2774,CN(N)C(=O)c1nc(F)cnc1O,JAS-UND-c13-5
2775,C[C@H](C(=O)[O-])c1cnc2c(c1)[nH]c1ccc(Cl)cc12,MAK-UNK-0d6-12
2776,Cc1cc(-c2ccc(CN3CCN(C(=O)COC(F)(F)F)CC3)cc2F)ncn1,BEN-VAN-c98-18
2777,N#Cc1ccc(NC(=O)Cc2cc3cccnc3[nH]2)s1,DAR-DIA-842-19
2778,N#CN1CCN(C(F)N2CCCOCC2)CC1,JOH-UNI-27a-22
2779,O=[N+]([O-])c1ccc(-c2cc(-c3ccc(F)cc3)n(-c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])n2)cc1,DR.-DNY-3e4-1
2780,C[NH2+]C1CCCC(C2Cc3c(ccc(O)c3O)C(C[NH3+])O2)C1,MAK-UNK-011-1
